drug,adr,a,n_drug,n_adr,PRR,PRR_lower95,PRR_upper95,chi2_PRR,pvalue_PRR,ROR,ROR_lower95,ROR_upper95,IC,IC_lower95,IC_upper95,IC025,EBGM,EB05,EB95,signal_PRR,signal_ROR,signal_IC,signal_EBGM,n_methods_flagged,signal_ANY_3,signal_ALL_4,signal_strength
Citalopram\Citalopram Hydrobromide,Somnolence,22,3249,441,10.80795871960498,7.081919298983969,16.494394634155757,172.44253961656472,2.1662729484413797e-39,10.874667289541883,7.105630705992473,16.642912297496682,3.0710442085861693,2.6578469918385887,3.48424142533375,2.375355017123406,9.899630657192771,6.431618611271682,13.36764270311386,True,True,True,True,4,True,True,Strong (4/4)
Amlodipine Besylate,Bronchopulmonary Dysplasia,10,687,718,14.170407134150253,7.740206822488336,25.942515872337196,102.36760183897835,4.6118261996297124e-24,14.364077217342393,7.773773917179576,26.541383439233428,3.070865591226897,2.4660012851078834,3.675729897345911,2.05247160643468,12.568982179662978,6.046949329970714,19.09101502935524,True,True,True,True,4,True,True,Strong (4/4)
Alendronate Sodium,Arthralgia,18,1707,656,11.137335514812696,7.032232301378896,17.638814682669985,147.19884947339386,7.100058590733267e-34,11.24505171862786,7.065498905378857,17.896993524172792,3.070847098153152,2.6151627598176947,3.526531436488609,2.3036234672822293,10.304380301979405,6.314598198723317,14.294162405235493,True,True,True,True,4,True,True,Strong (4/4)
Leflunomide,Liver Injury,17,2104,495,11.399232077950096,7.0883245996095035,18.3319048303918,141.1586230964525,1.4854459250071045e-32,11.48368967394365,7.113370676867853,18.53904913971207,3.0708445375923934,2.602321152743601,3.5393679224411856,2.2820041447347332,10.442977710452285,6.28264501706686,14.603310403837709,True,True,True,True,4,True,True,Strong (4/4)
Lithium Carbonate,Nephrocalcinosis,4,688,34,140.86842387228117,52.50365509705996,377.9529788464547,338.01619665868543,1.725485596091826e-75,141.6851477086302,52.51002642664404,382.30186589718215,3.0708386894151127,2.14688898784091,3.9947883909893154,1.515209089825894,47.342147101404215,8.644341267707723,86.0399529351007,True,True,True,True,4,True,True,Strong (4/4)
Prednisolone,Hyperkalaemia,9,1277,325,15.431374222090316,8.112127514444783,29.354483143685105,98.42743849067462,3.371551234986078e-23,15.533382401749526,8.127585017972429,29.68728943535247,3.070725147134452,2.434821766487211,3.7066285277816933,2.000071496044709,13.295349135741834,6.025232823199086,20.56546544828458,True,True,True,True,4,True,True,Strong (4/4)
Golimumab,Knee Arthroplasty,14,2037,396,12.205391715786519,7.237657728229635,20.582844965815926,123.35745647214428,1.164592710346899e-28,12.282680788318952,7.25717710386834,20.788282439369343,3.0706975337070204,2.555981987813318,3.585413079600723,2.204084624804358,11.012510206305844,6.179540598438032,15.845479814173657,True,True,True,True,4,True,True,Strong (4/4)
Mirtazapine,Neonatal Seizure,42,1727,1737,9.52337826228533,7.050082437958201,12.86435078237683,300.94155171057565,2.0541872022367496e-67,9.735478185270816,7.153853018882606,13.248739559746788,3.0706474533204235,2.7700068865542877,3.3712880200865594,2.5644669072345825,9.124209059150727,6.809597435574052,11.438820682727403,True,True,True,True,4,True,True,Strong (4/4)
Amitriptyline,Microcephaly,7,448,577,19.275543075222988,9.435047296574732,39.379406288685146,95.09618032922073,1.813563236738682e-22,19.56418492054118,9.462177311020087,40.45129561875299,3.07044738325701,2.354760653267203,3.7861341132468165,1.8654646235802943,15.920646468667478,6.057123905652633,25.784169031682325,True,True,True,True,4,True,True,Strong (4/4)
Cyclophosphamide,Leukopenia Neonatal,7,1375,188,19.72762721895269,9.522053382007787,40.87136041742103,95.17245072428675,1.7450191168637126e-22,19.823070442693787,9.531432136749684,41.227185604240304,3.0704375610370054,2.3547508310471987,3.786124291026812,1.8654548013602898,15.920427930439859,6.057040761219694,25.783815099660025,True,True,True,True,4,True,True,Strong (4/4)
Flecainide Acetate,Cryptorchism,8,369,913,16.708276514967544,8.569650754729322,32.57618216781504,95.56937803211174,1.4279822031039355e-22,17.054530749156264,8.612095542987628,33.77308317378641,3.070306845211247,2.398036733331625,3.7425769570908693,1.9384234935771893,14.324796274738066,6.019475394252646,22.630117155223488,True,True,True,True,4,True,True,Strong (4/4)
Cyclophosphamide,Klebsiella Sepsis,12,1375,473,12.930893247525866,7.3911714957581545,22.622665469861165,112.11368383906066,3.3739818058925097e-26,13.035538837379585,7.4137996065836065,22.920132967976958,3.0701552008063455,2.515788749665794,3.624521651946897,2.136783114702356,11.605098221440045,6.1056236365400816,17.10457280634001,True,True,True,True,4,True,True,Strong (4/4)
Azathioprine,Hyperkalaemia,10,1519,325,14.379533575405622,7.791381230589626,26.538424924507233,102.33667973095291,4.684378323092249e-24,14.467848895715408,7.806885535278894,26.81205593746108,3.0701481863488365,2.4652838802298227,3.6750124924678502,2.0517542015566193,12.559219678015108,6.042252581104769,19.076186774925446,True,True,True,True,4,True,True,Strong (4/4)
Omeprazole,Haemangioma,12,1056,616,12.858962811255074,7.368600592631945,22.440207269014113,112.05885249587942,3.4685952193785126e-26,12.994738678041385,7.397864616565517,22.82594262842567,3.069976974017037,2.5156105228764853,3.6243434251575883,2.1366048879130473,11.603043465854844,6.104542597497686,17.101544334212,True,True,True,True,4,True,True,Strong (4/4)
Enoxaparin Sodium,Chronic Respiratory Disease,4,788,30,141.54801928668,52.23513491131785,383.5702118506664,334.4462516397667,1.0337300077886866e-74,142.2641148670587,52.24311170800659,387.401854851726,3.069823804948072,2.1458741033738695,3.993773506522275,1.5141942053588535,47.13450059689613,8.606426484413895,85.66257470937836,True,True,True,True,4,True,True,Strong (4/4)
Valproate Sodium,Motor Dysfunction,18,6160,182,11.900481028140602,7.363990563953911,19.231617350836775,147.8843536862357,5.028181116499185e-34,11.932351584023317,7.374033933319642,19.30842949900106,3.069525315288583,2.6138409769531257,3.52520965362404,2.3023016844176603,10.29252245948411,6.307331627744064,14.277713291224154,True,True,True,True,4,True,True,Strong (4/4)
Azathioprine Sodium,Hyperkalaemia,4,73,325,125.30120290729045,50.848608049975816,308.7673793269436,333.0103645255036,2.1239037060206476e-74,132.44813542634012,50.73145492969589,345.791552838859,3.0694761256980727,2.14552642412387,3.9934258272722754,1.513846526108854,47.06374994481479,8.59350791567654,85.53399197395304,True,True,True,True,4,True,True,Strong (4/4)
Tocilizumab,Anti-Cyclic Citrullinated Peptide Antibody,12,2134,305,13.087427965088832,7.442415253595666,23.014137871255986,112.11335917222752,3.3745343629443084e-26,13.155541242026395,7.457256549107844,23.208034245698922,3.069426230375212,2.5150597792346603,3.6237926815157633,2.136054144271222,11.596697000829955,6.101203623012064,17.092190378647846,True,True,True,True,4,True,True,Strong (4/4)
Polyethylene Glycol 3350\Potassium Chloride\Sodium Bicarbonate\Sodium Chloride,Neonatal Respiratory Distress Syndrome,7,35,7399,18.80518892863437,9.955442802827438,35.52178819622136,95.83664693020631,1.2476469901521182e-22,23.16086716622466,10.35811672612462,51.78796320556635,3.069296183463764,2.3536094534739576,3.784982913453571,1.8643134237870487,15.89506368471995,6.0473907523835955,25.742736617056305,True,True,True,True,4,True,True,Strong (4/4)
Atosiban,Neonatal Gastrointestinal Haemorrhage,4,507,47,134.0329879395278,50.97976573944965,352.39161254316775,331.60536942803736,4.296732191600631e-74,135.08896346265794,50.98034992203279,357.96200060071453,3.069050843853472,2.145101142279269,3.9930005454276745,1.5134212442642532,46.977472832553346,8.577754325109929,85.37719133999676,True,True,True,True,4,True,True,Strong (4/4)
Econazole Nitrate,Periventricular Leukomalacia,4,91,262,125.17858388559469,50.43010037373766,310.72073518543135,331.319492921204,4.9590872584449075e-74,130.84970433821496,50.34109419242281,340.1126932194371,3.0689976924365983,2.1450479908623956,3.992947394010801,1.5133680928473796,46.96671043008574,8.57578918652866,85.35763167364283,True,True,True,True,4,True,True,Strong (4/4)
Indinavir Sulfate,Skin Depigmentation,4,995,24,144.88367164435078,52.32590509533629,401.1641704219456,331.11653467343217,5.49042346359913e-74,145.4637467252131,52.33638850811141,404.3019057009921,3.068842337983299,2.1448926364090966,3.992792039557502,1.5132127383940805,46.93527935543521,8.57005009457093,85.3005086162995,True,True,True,True,4,True,True,Strong (4/4)
Prednisone,Microtia,7,2728,95,20.353969244913234,9.668032749204547,42.85091649663266,95.08138854540991,1.8271651435066688e-22,20.403581648953562,9.673210075804908,43.037020889973135,3.0688178098619603,2.3531310798721536,3.784504539851767,1.8638350501852448,15.884451102075754,6.04335311935397,25.72554908479754,True,True,True,True,4,True,True,Strong (4/4)
Pyrazinamide,Small For Dates Baby,7,87,2980,18.966494511037975,9.558240238931326,37.63537063779155,95.07538879023663,1.832711312278828e-22,20.522602867775078,9.702388366270602,43.40964436474128,3.0685725515817897,2.352885821591983,3.7842592815715963,1.8635897919050741,15.879014247208318,6.041284629003785,25.71674386541285,True,True,True,True,4,True,True,Strong (4/4)
Ondansetron Hydrochloride,Pulmonary Artery Atresia,14,19719,41,17.068119927436847,9.03641917059657,32.238513105422314,126.3625916128092,2.5613637686862935e-29,17.0795237139608,9.03960130742331,32.270242942705586,3.068378488802765,2.5536629429090625,3.5830940346964675,2.2017655799001026,10.988597324756963,6.1661221661652315,15.811072483348696,True,True,True,True,4,True,True,Strong (4/4)
Desoximetasone,Joint Swelling,13,1675,436,12.4878675487449,7.279066706015796,21.424015222461616,117.2777022939753,2.4956032147188648e-27,12.577406325731685,7.300104100649566,21.66971151390561,3.068011339513701,2.5345723785133516,3.6014503005140504,2.169874313339643,11.251997340155464,6.128219780785054,16.375774899525872,True,True,True,True,4,True,True,Strong (4/4)
Ibuprofen,Anuria,7,1002,259,19.467623021653786,9.441904689517262,40.13897180449097,94.70753326844316,2.2069769167385417e-22,19.596993400997558,9.454379569244745,40.62055553682628,3.0679399777026624,2.3522532477128557,3.783626707692469,1.8629572180259468,15.865004334511433,6.0359544574382475,25.694054211584618,True,True,True,True,4,True,True,Strong (4/4)
Tocilizumab,Blister,24,2134,747,10.405907133651695,6.972638240567496,15.529688984032276,184.1992176645032,5.869724269914696e-42,10.512639520664358,7.012458735461366,15.759891624397994,3.067527918113439,2.6715554921161617,3.4635003441107166,2.400839649852717,9.72716511150427,6.464333586843335,12.989996636165206,True,True,True,True,4,True,True,Strong (4/4)
Asparaginase,Hyperbilirubinaemia,8,358,945,16.633413296141327,8.534218030542569,32.41895588911519,95.11478186097591,1.7966017163021547e-22,16.988825106990014,8.577731442823634,33.647611893627406,3.067248876858558,2.394978764978936,3.73951898873818,1.9353655252245001,14.270269724214566,5.996562591660927,22.543976856768204,True,True,True,True,4,True,True,Strong (4/4)
Docusate,Petechiae,4,149,163,124.15708579276796,49.32692736165414,312.50642959237075,325.1016191385564,1.121205236866976e-72,127.53950812784798,49.281114834279926,330.0722028751376,3.0671794583113323,2.1432297567371297,3.991129159885535,1.5115498587221137,46.601255475218345,8.50905969618502,84.69345125425167,True,True,True,True,4,True,True,Strong (4/4)
Omeprazole,Erysipelas,4,1056,23,143.5060249736066,51.57935137137201,399.267898028583,325.46748196405383,9.332462592625859e-73,144.04725013703637,51.589903454095136,402.2029289220321,3.0671753749713973,2.1432256733971946,3.9911250765456,1.5115457753821786,46.60044063262255,8.508910911689426,84.69197035355567,True,True,True,True,4,True,True,Strong (4/4)
Betamethasone\Betamethasone Dipropionate,Low Birth Weight Baby,100,1581,4783,8.907193647484235,7.356037171990921,10.785440151916813,680.5963307776574,4.957286829311298e-150,9.44059229338634,7.697918456923914,11.57777694693324,3.0671221707178438,2.87162527106964,3.2626190703660476,2.7379692274326026,8.668784095171112,7.243125481628148,10.094442708714077,True,True,True,True,4,True,True,Strong (4/4)
Duloxetine,Thrombocytopenia Neonatal,9,425,981,15.09777941571839,8.025707433152913,28.401601377106548,97.87777763618526,4.4502001081717075e-23,15.401224551517265,8.07085408418736,29.38941965894073,3.0670457886600544,2.4311424080128132,3.7029491693072956,1.9963921375703113,13.23919169014789,5.9997831955883445,20.47860018470744,True,True,True,True,4,True,True,Strong (4/4)
Citalopram\Citalopram Hydrobromide,Electrocardiogram Qt Prolonged,7,3249,80,20.56208019444122,9.707714230209966,43.55290358742742,94.84075445835651,2.0633365208258907e-22,20.60417289506396,9.712200108939838,43.71120198593493,3.0669548917757226,2.351268161785916,3.782641621765529,1.861972132099007,15.843224137489436,6.027668025583138,25.658780249395733,True,True,True,True,4,True,True,Strong (4/4)
Methylprednisolone,Periventricular Haemorrhage Neonatal,4,761,32,136.28700279918445,50.55601635108396,367.39736380725844,324.4526371831881,1.552533710055935e-72,137.0008337675873,50.56262395780634,371.20756368729394,3.0669140652518045,2.142964363677602,3.990863766826007,1.511284465662586,46.54834991136069,8.499399514360888,84.59730030836049,True,True,True,True,4,True,True,Strong (4/4)
Lamotrigine,Congenital Myopia,7,6341,41,22.3410830656579,10.146755020539656,49.19050391344525,95.25982383040292,1.6696755234247687e-22,22.36460446073435,10.149568497712188,49.28047264254072,3.0668054723218185,2.351118742332012,3.782492202311625,1.861822712645103,15.839924406803389,6.026412619424857,25.65343619418192,True,True,True,True,4,True,True,Strong (4/4)
Dinoprostone,Disseminated Intravascular Coagulation,5,528,195,35.9197525805963,15.453931648571213,83.48869755552089,120.71323086580712,4.415617961043886e-28,36.2523470382821,15.463121194323783,84.99142244752443,3.0666476077743625,2.2309042922624185,3.9023909232863065,1.659528760228743,24.45967430306376,6.554816221083666,42.36453238504386,True,True,True,True,4,True,True,Strong (4/4)
Clomethiazole,Atrial Septal Defect,5,24,4297,34.41356661476472,16.47530988387672,71.8829312162339,121.16563915305603,3.5152230505569333e-28,42.955539626360824,16.66636877723844,110.71268188376149,3.0660866492933723,2.2303433337814287,3.901829964805316,1.6589678017477527,24.42946618589213,6.5467209106559,42.31221146112836,True,True,True,True,4,True,True,Strong (4/4)
Sarilumab,Synovitis,10,897,553,14.145624280878348,7.707861819597969,25.96033646931827,101.70380581050435,6.447638020099428e-24,14.293191494875416,7.733493908342982,26.416950156097336,3.066005099511713,2.4611407933926994,3.670869405630727,2.047611114719496,12.503041440153815,6.01522517721968,18.99085770308795,True,True,True,True,4,True,True,Strong (4/4)
Docusate,Skin Discolouration,4,149,165,122.61953674270272,48.72393959856477,308.58651650241177,321.0779814564462,8.435187791664062e-72,125.95968848744056,48.67830902776399,325.93250342372966,3.0659631341690625,2.14201343259486,3.989912835743265,1.5103335345798439,46.35968688845401,8.46495098056053,84.25442279634748,True,True,True,True,4,True,True,Strong (4/4)
